,product_id,count
3170,13058,2318
7270,27533,2317
13367,63638,2317
4889,17800,2315
48673,5469712,2315
8449,36658,2315
49553,5476075,2314
8823,38036,2314
1801,7735,2313
27998,196867,2313
51368,5481284,2312
11609,58709,2311
2622,9974,2311
8876,38168,2309
1971,8104,2309
21467,83564,2309
29405,2566477,2308
41834,5046962,2308
1562,7124,2307
9358,39751,2307
26476,100648,2307
8668,37276,2306
5021,18421,2304
2493,9690,2303
42064,5047326,2302
65406,6782782,2298
45661,5073752,2293
54620,6003647,2293
6612,25638,2293
630,2269,2293
22032,85607,2293
17711,74010,2291
9795,46762,2290
46006,5074498,2290
42140,5047449,2290
49406,5474258,2289
3765,14510,2288
9442,44771,2287
36661,4033646,2285
13173,62939,2284
12032,59820,2283
37740,4274953,2282
42084,5047360,2282
28576,200863,2282
6718,25852,2282
22247,86174,2281
7021,26644,2281
10514,54718,2279
33613,3599480,2279
11248,57836,2279
2047,8273,2279
9300,39621,2278
1251,6041,2278
19279,77067,2278
52305,5566937,2277
240,869,2277
8298,36257,2277
34094,3818322,2276
41656,5046703,2276
36586,4033502,2273
13937,64834,2273
26331,100229,2273
2623,9977,2272
56061,6375429,2271
10901,57319,2269
3876,14754,2266
6697,25830,2265
11351,58004,2263
22033,85608,2262
9546,45283,2262
75417,7048726,2260
36588,4033505,2259
4492,16825,2258
50274,5477573,2257
11444,58151,2257
11773,59100,2256
4584,17032,2254
1275,6226,2252
36842,4141333,2252
2173,8663,2251
37381,4203419,2251
47213,5214803,2251
1295,6326,2250
24175,90640,2250
13585,64045,2250
1613,7365,2247
8579,37117,2245
8561,37065,2245
41461,5046461,2243
2728,10237,2243
9074,38654,2242
9439,44765,2239
2451,9606,2238
2471,9643,2235
48238,5217429,2235
18179,75006,2234
42075,5047346,2232
11498,58235,2232
722,2558,2231
41348,5046281,2231
597,2146,2230
6464,25140,2229
10818,57195,2225
65405,6782781,2224
25123,94363,2222
15582,69475,2221
55280,6210175,2221
13350,63610,2220
13978,64913,2219
12010,59772,2218
26611,101142,2218
14533,66885,2217
39510,4592951,2216
13708,64244,2215
14080,65246,2213
50803,5478289,2213
18596,75882,2212
18000,74654,2211
2030,8248,2211
9279,39569,2211
13838,64641,2210
17527,73570,2209
17458,73422,2205
35546,3850672,2205
43270,5060777,2205
2664,10081,2204
16571,71548,2204
26607,101136,2203
13749,64366,2203
5705,21652,2203
91,199,2202
26579,101065,2202
12197,60123,2201
3141,12892,2201
1220,5872,2200
26583,101070,2199
14899,67437,2198
1540,7028,2197
6944,26334,2196
15659,69673,2196
6695,25828,2195
21990,85433,2195
5950,22969,2194
2002,8187,2194
2458,9617,2192
2599,9916,2190
35556,3851061,2189
69859,7014921,2187
18996,76593,2185
4240,15722,2185
9816,47064,2185
34171,3818446,2182
14931,67502,2181
14239,65807,2180
30144,2834444,2179
8489,36828,2178
14497,66830,2177
25650,96350,2175
4339,16182,2175
6934,26296,2175
1101,5490,2174
29208,1159929,2173
821,4522,2173
68307,6827367,2172
10106,50423,2172
1059,5261,2172
6482,25168,2172
35467,3842255,2171
8523,36961,2168
56077,6375448,2167
8612,37168,2166
4292,15984,2162
13959,64874,2161
12288,60280,2161
4338,16181,2160
2662,10077,2159
329,1200,2159
12067,59908,2157
25720,96485,2155
5362,20055,2153
54404,5993840,2152
12263,60246,2152
253,889,2150
24841,93655,2149
25133,94407,2149
18496,75651,2149
39842,4830932,2148
36783,4033819,2146
12291,60283,2145
678,2492,2145
25276,95442,2144
51970,5483073,2143
30362,2834741,2142
9672,45588,2141
10000,50027,2140
5454,20298,2139
89760,9254893,2138
9486,44830,2138
10349,52633,2137
30141,2834440,2136
13914,64800,2136
29719,2833724,2136
8831,38053,2134
6705,25838,2133
53686,5657360,2131
2518,9741,2131
6877,26174,2130
11575,58650,2130
17471,73452,2129
15954,70264,2127
1100,5489,2126
8778,37457,2125
9807,46963,2124
11974,59656,2123
16984,72310,2123
29194,1159911,2120
5113,18750,2120
51121,5479356,2119
11925,59543,2118
5968,22995,2117
3388,13648,2117
482,1831,2116
63466,6749054,2114
3909,14844,2111
3393,13666,2111
28143,198510,2109
4352,16230,2108
730,2572,2108
29710,2833709,2107
65395,6782771,2106
25532,96162,2105
12353,60414,2104
25624,96296,2102
40537,5045001,2102
14539,66894,2101
33079,3566296,2101
5978,23139,2100
24220,90867,2098
9376,39796,2097
9179,38837,2096
10594,55152,2096
8546,37024,2095
28267,199266,2094
1139,5601,2093
9275,39560,2091
41848,5046978,2090
55729,6368482,2089
14594,66969,2088
335,1220,2088
2193,8717,2087
37049,4141822,2087
14518,66868,2086
391,1509,2086
8582,37120,2085
7043,26696,2085
4045,15215,2084
28581,200871,2084
14702,67124,2083
24836,93646,2082
32608,3497386,2081
4928,18017,2081
27719,105435,2081
20256,79785,2080
6942,26314,2080
14792,67267,2079
191,694,2079
1158,5663,2079
11210,57787,2078
31259,3048673,2075
32658,3497460,2074
45662,5073753,2074
10643,56900,2073
41469,5046470,2072
34838,3819708,2072
9036,38492,2071
247,878,2071
45930,5074353,2070
54229,5797475,2070
5507,20430,2070
1625,7398,2069
16821,72027,2068
9276,39561,2067
11190,57747,2067
10340,52537,2066
50211,5477493,2066
7002,26597,2066
296,1036,2064
8325,36309,2062
343,1230,2062
33416,3585490,2060
16777,71946,2060
7285,27567,2060
37750,4274972,2060
8725,37377,2060
7289,27572,2059
9210,38908,2059
40304,5044602,2059
10544,54966,2057
11265,57863,2056
33455,3587873,2056
1805,7739,2055
3090,12731,2053
10267,51451,2052
27753,105551,2047
26378,100345,2046
9617,45460,2045
22026,85595,2045
26388,100372,2045
32988,3564289,2045
53706,5657381,2044
14197,65628,2043
21594,83974,2043
1307,6341,2042
8779,37458,2041
1387,6605,2041
2656,10063,2041
32655,3497454,2040
7038,26690,2040
3242,13322,2040
4269,15925,2040
3275,13435,2039
25580,96235,2038
7068,26754,2037
3682,14343,2037
40925,5045610,2037
4134,15479,2037
38451,4276275,2037
13849,64677,2037
2134,8548,2037
16384,71180,2036
5596,21202,2036
6676,25799,2036
39921,4831077,2036
4992,18327,2035
55276,6210171,2035
15500,69250,2034
33383,3583085,2033
40938,5045633,2033
15062,67787,2032
12231,60179,2032
12249,60216,2031
3172,13071,2030
6599,25578,2030
955,4986,2028
17189,72717,2028
24501,92038,2027
15052,67732,2027
11130,57659,2026
34424,3818780,2026
5476,20352,2025
32657,3497457,2024
25067,94123,2024
5823,22283,2024
34404,3818757,2023
2514,9735,2023
21876,84866,2023
70441,7016402,2022
656,2326,2022
8812,37539,2019
11157,57703,2019
17929,74509,2017
5770,21895,2016
7413,27815,2016
24045,90227,2015
3226,13222,2015
785,4424,2014
3121,12840,2014
40736,5045301,2012
42102,5047387,2010
421,1653,2009
13051,62531,2009
49036,5471036,2009
8029,30291,2009
19331,77157,2008
6714,25848,2008
5957,22979,2008
25007,94019,2007
10247,51369,2007
16379,71175,2007
28213,198630,2005
2621,9970,2004
8751,37412,2003
13194,63044,2003
14,51,2001
45925,5074348,2000
5547,20784,1999
11200,57765,1999
29089,201948,1998
33951,3818080,1997
3224,13217,1997
33490,3591086,1996
14697,67116,1995
28995,201761,1994
6707,25840,1994
2574,9858,1992
14505,66854,1992
19296,77096,1991
9311,39639,1991
51128,5479363,1990
1211,5829,1990
259,896,1989
30752,2835394,1988
481,1830,1987
9547,45284,1985
32641,3497432,1985
9120,38730,1985
26876,102253,1981
8358,36423,1981
2611,9942,1980
11259,57853,1980
144,462,1980
22512,86855,1979
14169,65525,1978
5618,21438,1978
15047,67714,1977
73637,7036232,1977
1288,6309,1977
34089,3818317,1976
13535,63955,1976
14766,67217,1975
2009,8199,1975
48518,5469490,1974
6763,25925,1974
23953,90007,1974
8885,38196,1974
36558,4033458,1973
10487,54467,1973
55723,6368465,1972
3129,12848,1972
69110,7004209,1972
6719,25853,1971
13510,63915,1969
1335,6410,1969
28782,201311,1969
18371,75385,1969
1878,7880,1968
33793,3817589,1968
5253,19396,1966
4457,16731,1966
28626,200953,1965
3677,14337,1961
2196,8723,1961
2386,9397,1959
60608,6695636,1957
40465,5044894,1956
45577,5073611,1956
32667,3497474,1955
35022,3821458,1954
2630,10000,1954
11078,57578,1954
1938,8003,1954
55086,6005183,1954
5477,20353,1953
51609,5481874,1953
6474,25158,1952
13457,63815,1952
67323,6805307,1950
63744,6749607,1950
33160,3569474,1950
1523,6977,1948
11814,59204,1947
26627,101251,1947
4498,16832,1947
1998,8181,1945
80425,7313793,1945
9998,50018,1945
30947,3039043,1944
24144,90535,1943
9937,49732,1943
9815,47063,1942
33049,3565880,1941
37512,4226677,1941
11037,57521,1940
41488,5046492,1940
7957,30161,1939
7677,29607,1939
34253,3818569,1939
11747,59008,1939
14592,66967,1938
12358,60419,1937
73643,7036238,1937
38470,4276303,1937
11188,57744,1936
4546,16916,1936
9441,44770,1936
37595,4274636,1936
39909,4831045,1936
52116,5483294,1935
54574,6003558,1935
10737,57056,1935
67293,6805273,1934
5491,20391,1933
16812,72012,1933
2051,8282,1932
36947,4141674,1931
11627,58745,1930
3790,14581,1930
25020,94037,1930
1615,7374,1930
1392,6618,1929
52117,5483295,1929
29207,1159928,1929
19282,77072,1928
5154,18909,1926
11641,58782,1926
18376,75391,1926
2634,10012,1925
51418,5481364,1925
65377,6782753,1924
9675,45591,1924
9114,38719,1924
37528,4236274,1924
14900,67438,1923
8164,31492,1921
8785,37478,1919
22262,86215,1919
2062,8305,1918
11608,58708,1918
41836,5046964,1917
18902,76418,1917
4343,16206,1915
14769,67222,1915
10829,57208,1914
43958,5061790,1913
15596,69500,1913
5712,21664,1911
5068,18563,1911
21639,84099,1911
5480,20356,1910
33255,3571479,1910
20,59,1910
3164,13047,1909
34458,3818829,1907
1123,5567,1906
1022,5185,1906
40387,5044757,1903
37356,4203376,1903
9837,47495,1903
41824,5046952,1902
36627,4033574,1901
91334,10523759,1900
49176,5471582,1900
24215,90818,1898
4688,17324,1897
17444,73377,1896
10033,50128,1895
16908,72191,1895
43966,5061800,1894
8254,36148,1894
41174,5045991,1894
8786,37480,1894
4503,16844,1894
9799,46800,1894
6613,25639,1893
5479,20355,1893
167,592,1893
21912,85152,1892
4569,16987,1892
36995,4141754,1892
14651,67046,1892
7714,29669,1891
18036,74716,1891
6666,25769,1889
17675,73935,1889
5420,20210,1889
22240,86148,1888
45465,5073442,1888
2194,8718,1887
14806,67292,1887
51451,5481654,1886
15509,69264,1886
11116,57632,1885
2655,10062,1885
441,1752,1885
11681,58862,1884
43631,5061269,1883
454,1775,1883
5706,21653,1882
36727,4033730,1879
28136,198493,1877
33072,3566284,1877
5620,21441,1877
328,1199,1877
5094,18713,1877
29727,2833738,1876
33610,3599476,1875
33796,3817592,1875
15054,67734,1875
21734,84320,1874
6111,24465,1874
24400,91682,1873
5453,20297,1872
2548,9806,1872
12201,60128,1872
26596,101117,1871
17064,72473,1871
5698,21620,1870
32928,3562684,1868
6112,24466,1868
25621,96293,1868
1396,6641,1867
740,2597,1867
5487,20387,1867
16378,71174,1866
5371,20071,1866
9691,45614,1866
60202,6695070,1865
67313,6805296,1865
32653,3497452,1864
57,141,1864
8715,37364,1864
10988,57453,1864
6875,26172,1863
52,133,1863
13373,63649,1863
5621,21442,1862
947,4937,1861
39270,4277768,1861
33041,3565482,1861
12462,60692,1860
26877,102254,1860
33795,3817591,1858
13846,64673,1856
9939,49818,1856
11547,58352,1855
46064,5074594,1854
51403,5481340,1854
50199,5477480,1854
41250,5046118,1852
17484,73482,1852
4313,16044,1852
5538,20766,1852
69503,7008605,1851
6720,25854,1851
23848,89744,1849
14168,65522,1849
1557,7109,1849
14732,67171,1848
43584,5061203,1848
39485,4592907,1846
56453,6565238,1846
6997,26588,1844
11397,58083,1844
4055,15241,1844
2498,9699,1843
36762,4033787,1842
3924,14863,1842
8712,37361,1842
54588,6003575,1841
13432,63761,1840
13433,63762,1840
21648,84117,1839
28703,201126,1838
19268,77052,1837
6480,25166,1837
134,411,1837
46404,5075401,1836
9953,49924,1836
2579,9868,1836
5365,20059,1836
3204,13163,1835
14498,66831,1835
1668,7489,1834
358,1289,1834
48701,5469769,1834
16206,70833,1834
5903,22563,1833
32748,3497601,1833
93,216,1833
26310,100173,1829
1645,7446,1829
18304,75250,1829
8460,36719,1829
5557,20819,1828
33308,3574676,1828
4165,15555,1826
9096,38694,1826
5958,22980,1826
25937,98039,1825
40178,5044335,1825
2501,9708,1825
60192,6695060,1825
9817,47070,1824
19227,76997,1824
1250,6029,1823
28125,198455,1823
63985,6756977,1822
37397,4203450,1821
6792,25987,1820
54484,5997200,1820
120,292,1818
48991,5470984,1817
2192,8716,1816
1081,5387,1816
7564,28088,1816
3586,14142,1816
21735,84321,1815
69619,7008784,1815
2536,9778,1814
12083,59927,1814
21517,83777,1813
18637,75948,1813
7057,26738,1812
5704,21636,1811
29735,2833748,1811
32932,3562688,1811
29190,390802,1811
608,2165,1810
19368,77228,1810
26629,101254,1809
2043,8266,1809
8150,31364,1807
16966,72279,1806
5091,18710,1805
13629,64108,1805
4138,15487,1805
5914,22584,1804
12246,60212,1804
10889,57294,1804
3930,14876,1803
5508,20431,1802
1511,6952,1801
46631,5075861,1801
9848,47769,1800
34335,3818660,1800
10133,50578,1800
33043,3565485,1800
3740,14470,1800
26141,99572,1799
41266,5046143,1799
6936,26299,1798
87016,7466906,1798
7044,26697,1798
3742,14474,1798
48207,5217379,1798
29874,2833975,1797
4374,16387,1797
3108,12781,1797
33755,3817513,1796
3756,14497,1796
9121,38731,1795
6896,26198,1795
15691,69738,1795
957,4988,1794
13568,64017,1793
25548,96182,1792
12510,60813,1791
8328,36313,1791
11443,58149,1791
13828,64623,1790
18030,74704,1790
69615,7008780,1790
13848,64676,1789
2029,8242,1789
26582,101069,1789
9499,44846,1788
17924,74499,1788
75751,7054238,1786
7001,26596,1785
809,4478,1785
9361,39761,1784
80813,7324472,1784
43905,5061701,1783
49407,5474259,1783
46008,5074500,1782
5963,22989,1782
7444,27868,1782
17239,72828,1781
69112,7004211,1781
4578,17011,1780
18141,74951,1779
28629,200957,1778
69620,7008785,1778
3475,13824,1778
7883,29988,1777
6825,26072,1777
13202,63057,1777
67309,6805292,1776
14527,66879,1775
19007,76619,1775
45618,5073669,1774
9850,47771,1773
92,215,1773
102,236,1773
33938,3818062,1773
24318,91353,1773
256,892,1773
7463,27894,1773
103,239,1772
48675,5469714,1771
17006,72357,1771
10116,50477,1771
1089,5444,1769
5527,20632,1769
9427,44741,1768
16508,71432,1767
4748,17525,1767
742,2601,1766
3352,13562,1765
8305,36266,1765
4896,17809,1764
5542,20773,1763
34206,3818489,1762
9510,44865,1762
21632,84085,1761
3171,13070,1760
41349,5046282,1760
4601,17113,1759
42830,5051544,1758
13769,64422,1757
68316,6827376,1756
12356,60417,1756
13372,63648,1756
14743,67187,1755
14582,66957,1754
7076,26769,1754
4999,18346,1754
35117,3823470,1754
6855,26141,1753
11091,57601,1751
27010,102663,1751
7666,29586,1750
14627,67019,1750
88963,9127342,1750
12051,59860,1750
32298,3088231,1750
8904,38234,1750
8316,36280,1750
32592,3497353,1748
26916,102374,1748
7509,28008,1747
33176,3569885,1746
16869,72110,1745
52213,5488888,1743
53450,5630482,1743
1816,7751,1742
6097,24402,1741
36668,4033661,1741
10098,50408,1740
8225,36104,1740
11889,59441,1739
33594,3594675,1738
3767,14512,1738
27801,105725,1738
25638,96326,1737
6812,26045,1735
3295,13464,1735
15027,67679,1733
21323,82277,1733
7049,26703,1733
50773,5478258,1731
11646,58788,1730
33782,3817568,1730
54231,5797477,1730
65387,6782763,1730
9101,38700,1730
44582,5063044,1729
7736,29707,1729
6910,26224,1728
10883,57283,1728
49900,5477038,1727
39511,4592952,1727
14517,66867,1726
6941,26313,1726
38185,4275812,1725
41662,5046709,1723
19158,76876,1723
12910,62038,1723
3832,14669,1723
51627,5481892,1722
2135,8550,1722
10738,57057,1721
4215,15654,1721
51492,5481714,1720
45862,5074230,1720
29393,2564079,1720
18180,75009,1720
28260,199258,1718
17723,74028,1717
9597,45435,1716
7047,26701,1716
13075,62608,1716
8903,38233,1716
1216,5851,1715
29610,2833535,1714
38439,4276232,1714
9613,45456,1714
8663,37271,1714
28212,198629,1714
32620,3497402,1714
14516,66866,1713
39455,4592700,1713
37454,4211475,1712
8394,36485,1712
26524,100794,1712
1138,5600,1711
6531,25385,1710
34285,3818603,1708
7211,27415,1708
8749,37410,1707
8525,36974,1707
17017,72376,1707
1451,6777,1707
73631,7036223,1707
34287,3818606,1707
4859,17725,1707
9812,46970,1705
30140,2834436,1705
13862,64703,1705
10194,51080,1705
48591,5469591,1704
48026,5216971,1704
4787,17601,1704
91363,10523993,1703
4059,15249,1703
1957,8074,1703
38798,4276920,1702
3181,13108,1702
14476,66788,1702
2460,9621,1702
9267,39547,1701
6950,26340,1701
41827,5046955,1701
32764,3497645,1700
7718,29673,1700
629,2268,1700
30766,2835413,1699
16896,72173,1698
28444,199631,1698
1119,5554,1698
6869,26159,1697
32923,3561885,1697
2612,9943,1696
7502,27992,1696
8501,36872,1696
5711,21663,1696
8815,37548,1694
29676,2833650,1694
14479,66795,1694
8748,37409,1693
19585,77999,1691
82010,7339416,1691
3642,14269,1691
1877,7879,1690
20699,80869,1690
8947,38301,1689
22159,85873,1689
25619,96291,1688
13861,64702,1688
8810,37521,1688
39803,4830875,1687
21754,84365,1686
17313,73055,1685
4181,15597,1685
51370,5481287,1685
3130,12850,1684
42103,5047388,1684
69618,7008783,1683
12247,60214,1683
22573,86998,1683
43099,5060563,1683
33764,3817530,1682
3721,14434,1682
8728,37380,1682
7269,27532,1682
73592,7036181,1679
28584,200876,1678
5103,18730,1678
27840,105926,1678
8521,36939,1677
11032,57513,1677
9452,44781,1677
9261,39530,1676
10115,50466,1675
8900,38227,1675
13888,64748,1675
33292,3572679,1674
32920,3561881,1672
4786,17600,1672
4064,15258,1670
228,849,1670
1228,5887,1670
298,1038,1668
41288,5046170,1668
158,547,1667
12841,61727,1667
35533,3850658,1666
54176,5797403,1666
29883,2833991,1666
19993,79129,1666
46610,5075819,1665
56623,6593937,1665
29895,2834012,1664
41832,5046960,1664
6447,25120,1663
16121,70647,1662
22192,85991,1661
3518,13956,1661
6621,25651,1661
51240,5479785,1661
60,144,1659
19610,78115,1659
2506,9714,1659
2202,8745,1659
25569,96218,1657
3120,12833,1656
51672,5481996,1656
22891,87898,1656
145,468,1655
10736,57055,1655
83133,7356268,1654
27276,103481,1654
5929,22912,1654
724,2561,1654
3683,14345,1653
13932,64828,1653
4349,16219,1652
8911,38242,1652
51029,5479057,1651
5232,19299,1650
106,247,1650
36974,4141721,1650
790,4430,1650
7239,27474,1650
19727,78558,1650
1785,7715,1649
7424,27828,1649
51156,5479406,1649
5069,18569,1648
5587,21144,1648
142,460,1647
11115,57631,1646
1160,5673,1645
60569,6695583,1645
14575,66949,1644
11556,58365,1643
9692,45615,1643
16312,71045,1643
225,843,1642
13549,63980,1641
11245,57832,1641
73277,7034775,1640
4179,15595,1639
58619,6691952,1639
6614,25640,1638
10858,57246,1637
24312,91336,1637
91540,10527043,1637
8807,37516,1637
14874,67404,1636
37758,4274991,1636
21620,84058,1635
18970,76549,1635
41191,5046015,1635
2197,8724,1634
62856,6747322,1634
3395,13668,1634
15469,69166,1633
29398,2564085,1632
21753,84364,1632
10242,51355,1631
6462,25137,1630
73651,7036247,1630
2063,8306,1630
731,2573,1629
6909,26223,1628
37355,4203375,1628
47290,5214960,1627
76,174,1627
14501,66845,1626
3729,14453,1626
1521,6975,1626
6103,24428,1626
12597,60998,1625
9693,45616,1624
8113,30902,1624
2465,9631,1623
39467,4592719,1623
5544,20775,1623
5102,18723,1623
4084,15346,1622
11154,57700,1621
1639,7437,1621
7556,28077,1621
26944,102474,1621
16063,70505,1620
32854,3559079,1620
44193,5062458,1620
7507,28006,1620
9581,45393,1619
6276,24834,1619
55902,6371334,1619
37747,4274968,1618
63958,6756944,1617
41641,5046683,1616
34346,3818672,1616
22418,86634,1616
37710,4274919,1616
5900,22558,1613
15964,70287,1613
479,1824,1612
33729,3817461,1612
2117,8473,1612
33307,3574675,1612
68309,6827369,1611
4909,17892,1611
39717,4593273,1611
26867,102240,1611
12333,60354,1611
932,4873,1611
63743,6749606,1610
8000,30246,1610
13860,64701,1609
33217,3570326,1609
1053,5247,1608
875,4695,1608
8073,30366,1608
35641,3855074,1606
35642,3855075,1605
69113,7004212,1605
439,1750,1605
72402,7032787,1603
50762,5478247,1603
10875,57270,1602
5964,22991,1602
10413,53020,1601
7610,28173,1601
8757,37423,1601
9033,38488,1600
5800,22043,1599
38471,4276304,1599
13195,63045,1599
24194,90738,1598
9030,38483,1595
2395,9410,1594
8827,38041,1594
9500,44847,1594
18377,75393,1594
301,1049,1593
